1BPBcKcunC2olMIDEyQejT,Move On (Bonus),0.287,0.31,0.722,0,0.345,-5.348,1,0.0813,86.693,4,0.349
1BPeDi69y1PIqB9Hnc5DVu,Trettmann,0.0713,0.884,0.395,1.06e-05,0.124,-9.288,1,0.373,149.949,4,0.487
1BRdeyNaPcblzeqaBum5TS,Verloren im Paradies,0.137,0.681,0.71,7.86e-05,0.118,-6.86,1,0.184,97.771,4,0.111
1BTbYlGVDXdj7EJKarrYV9,L'addition,0.115,0.718,0.686,0,0.106,-6.046,1,0.18,134.799,4,0.24
1BUi9x7vl6q20HA2J0aiyU,Blanco,0.0937,0.739,0.57,0,0.0813,-5.535,1,0.0891,160.016,4,0.505
1BWdQ35uIh1iGtKuoeoraD,Carré VIP,0.459,0.823,0.649,1.51e-06,0.121,-6.99,0,0.116,150.043,4,0.595
1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october / forget her,0.113,0.566,0.366,0.181,0.155,-12.808,1,0.028,129.959,4,0.237
1BZdJrCYel0jMNmKY8KkUD,LoVE me NOw,0.305,0.539,0.886,0,0.0955,-4.332,0,0.493,109.016,5,0.562
1Ba0ucfKPaRzS3AKvX3X3r,History,0.0271,0.786,0.463,0,0.185,-10.015,0,0.314,104.959,4,0.451
1Bdptrvb7nQkq8kCw3siE9,No.6 Collaborations Project,0.112,0.665,0.68,0,0.096,-4.898,1,0.291,91.667,4,0.69
1Bg2CNZw6S4e9cGWPmi0uI,Whole Lotta Red,0.000674,0.891,0.628,0,0.119,-6.35,1,0.105,131.06,4,0.04
1BhUyJoaS9iVvssrLx9oTD,QALF infinity,0.332,0.808,0.44,1.53e-05,0.0912,-13.101,1,0.275,98.033,4,0.54
1Bhm5HNO1cq8olDbBmokyL,NAKAMURA,0.27,0.701,0.787,0,0.105,-3.941,0,0.0855,180.027,4,0.904
1Bmk3YPQdN6ZF2mkg1p6ji,182/Im Haus des Henkers,0.0145,0.507,0.668,6.33e-05,0.0548,-10.602,0,0.507,124.901,4,0.323
1Bp5LdIxR3XlprIigqp4en,STOKELEY,0.0242,0.894,0.529,0,0.13,-10.461,1,0.399,144.959,4,0.7
1BpKJw4RZxaFB88NE5uxXf,Whole Lotta Red,0.00534,0.684,0.693,0,0.506,-6.651,0,0.0339,134.988,4,0.108
1Bq8DXNQdWecJLEYhXv4ev,KFC,0.0654,0.867,0.634,0,0.0709,-6.07,1,0.294,136.039,4,0.636
1Bqxj0aH5KewYHKUg1IdrF,When It's Dark Out,0.0705,0.634,0.525,0,0.0729,-8.968,1,0.47,130.271,4,0.49
1Br3BDTNMDNuvdAcMNKukQ,Gimma,0.236,0.696,0.75,4.25e-05,0.338,-6.726,0,0.0844,170.006,4,0.24
1BuTNbYxxFYezD1tT8AJR9,MOVE TO MIAMI,0.0325,0.759,0.871,1.03e-06,0.0721,-3.978,0,0.0481,99.977,4,0.895
1BuZAIO8WZpavWVbbq3Lci,SR3MM,0.0168,0.713,0.831,0,0.118,-4.75,0,0.15,173.948,4,0.584
1Buip6TUwNfnMoez3sqI8x,Big Conspiracy,0.0652,0.594,0.651,2.54e-05,0.101,-5.029,0,0.327,96.189,4,0.749
1BvCzq6ppAF8iL6duMyjdx,Alleen,0.418,0.853,0.768,0,0.282,-5.531,1,0.0887,119.858,4,0.217
1Bx3Xf9CLq1gmK9KRPTEsU,I Like The Way,0.0264,0.676,0.775,0,0.123,-6.369,0,0.168,104.913,4,0.402
1BxfuPKGuaTgP7aM0Bbdwr,Lover,0.117,0.552,0.702,2.06e-05,0.105,-5.707,1,0.157,169.994,4,0.564
1BxkZE73h9BN3qwuA15TA3,Drip Too Hard,0.0945,0.9,0.653,0,0.528,-6.962,0,0.289,112.503,4,0.399
1Bxzw8ag71snOU9IbhXVD6,Kids in Love,0.399,0.499,0.673,1.21e-06,0.208,-4.505,1,0.0348,121.87,4,0.301
1BzFMqje8KVwPfJjym3Mrp,Crabs In A Bucket,0.487,0.63,0.671,1.59e-06,0.117,-6.393,0,0.478,78.229,4,0.637
1C0QP1MuFRqLmmPndfPpXo,Trop chaud,0.717,0.555,0.494,0,0.0821,-9.069,0,0.266,119.605,4,0.125
1C5utO1I8FoSIn6g1R5DAZ,Notes On A Conditional Form,0.0157,0.64,0.628,0.0382,0.0916,-6.091,1,0.0324,125.648,4,0.235
1C9TkJKkr9f9iJCMmfhEpY,100 visages,0.451,0.759,0.618,1.38e-05,0.103,-9.306,1,0.0691,95.115,4,0.814
1CAksvEO6oRHd9bBKWAfuY,My Everything,0.0953,0.631,0.601,2.86e-06,0.0999,-4.98,1,0.032,125.014,4,0.104
1CBWQi8t0QqdEEXlXPuS6A,Daily Duppy (feat. GRM Daily),0.16,0.636,0.701,0,0.143,-6.142,0,0.454,90.408,4,0.864
1CCDIow4pPYyJYzhtTUYz2,KIRK,0.0273,0.874,0.714,0,0.356,-4.946,1,0.233,130.046,4,0.85
1CCJdeoBoqcWALUzwNjCd7,Dollarzeichen,0.0397,0.771,0.547,0,0.116,-9.244,0,0.399,82.128,4,0.44
1CCkQ6zj2EV8Q6QFU5DDgx,Summer,0.151,0.815,0.624,6.43e-05,0.083,-8.881,0,0.068,122.05,4,0.645
1CDVadnneswMxi6gBqJTtC,Trench,0.0948,0.716,0.575,0.000257,0.0829,-6.209,1,0.0368,85.937,4,0.797
1CFBjAXDYaKLyxGMrijeo1,Hell,0.119,0.456,0.773,0.00189,0.149,-6.221,1,0.307,81.67,4,0.403
1CFZGkkvIXay5uez1mzYBC,Animal Stories,0.785,0.626,0.586,1.02e-06,0.0652,-7.936,1,0.335,94.747,4,0.502
1CFsrYiXNRek3mu2icwaj8,Huncholini The 1st,0.165,0.756,0.473,3.19e-05,0.133,-7.822,1,0.131,81.037,4,0.249
1CHhAINmT48RpXE5owAo3Q,The Big Day,0.319,0.822,0.598,0,0.109,-6.804,0,0.37,176.046,4,0.595
1CJL9YatMP1gTgl8D1nd7S,4 Uhr,0.606,0.704,0.553,0,0.0961,-6.804,1,0.269,74.903,4,0.671
1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),0.0215,0.716,0.917,7.91e-06,0.0515,-3.674,1,0.0527,107.969,4,0.501
1CKzTXSJXhs5dS43dmUERX,Never Growing Up,0.0185,0.579,0.847,0,0.395,-5.289,1,0.0658,125.956,4,0.695
1CL6xZ2UCa1SRvp0bQXxwz,Loin du monde,0.261,0.753,0.726,4.9e-06,0.101,-6.735,0,0.331,134.964,4,0.509
1CLYKdAae2TfCAHZM752sm,HÖR NICHT AUF (feat. Teesy),0.714,0.455,0.667,2.14e-06,0.23,-9.665,1,0.317,94.189,4,0.44
1CMs5fZu0FYsYYz5wtBcsj,Diamant,0.256,0.626,0.66,0,0.107,-6.065,0,0.0737,95.998,4,0.544
1COYNecOxmnapvty8PVR4s,ULTRA,0.445,0.803,0.539,0,0.218,-7.452,1,0.354,135.937,4,0.208
1COyMUbpLCVDzRBKn4TQY4,Platte,0.0126,0.903,0.715,3.36e-05,0.0943,-4.751,0,0.0425,130.065,4,0.421
1CP6EfhfdqF7qbRcvOvvWT,TRINITY,0.341,0.465,0.48,0.000184,0.611,-8.469,0,0.244,149.9,4,0.476
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,0.0416,0.712,0.664,0.000104,0.0668,-8.026,1,0.0345,122.014,4,0.781
1CS6UUAnRqjpY2Xhxqf5zE,Fresh Prince Van Noord,0.118,0.813,0.628,0,0.0978,-7.766,1,0.0436,121.931,4,0.701
1CT6VldAOrUe1ud6zmtnES,Jonge Jongen Naar De Top,0.16,0.755,0.493,1.11e-05,0.0942,-9.51,1,0.106,149.87,4,0.43
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,0.372,0.742,0.819,0,0.277,-5.307,1,0.0487,117.986,4,0.709
1CWEO5EzIkXTqSGYZWEcxk,Fick 31er,0.116,0.59,0.738,0,0.303,-6.644,0,0.35,127.674,5,0.432
1CYj9Yx8zrYvU93khXvmsA,Trône,0.677,0.777,0.779,0,0.11,-3.127,0,0.0927,124.589,4,0.371
1CZMFyxYnAnIHD3nwLP95E,DE AQUI PA YA,0.308,0.692,0.699,0,0.142,-7.903,0,0.394,175.755,4,0.755
1CZu4xJ9mk1n0PB0IDA9c0,Routine,0.257,0.803,0.698,0,0.142,-6.973,1,0.176,150.014,4,0.455
1CaIDjZVBrr3G3bJXaSbfP,Mexico,0.18,0.746,0.573,0,0.0671,-6.533,0,0.314,98.053,4,0.545
1CbFX5cBnMVVwBBI4ssF2G,"Para, Money, E's",0.333,0.682,0.598,0,0.331,-5.863,0,0.0712,77.516,4,0.36
1Chpng5LbC4eS8SYpIswzs,BATTLE OF TOKYO 〜ENTER THE Jr.EXILE〜,0.0491,0.579,0.942,0,0.376,-5.306,0,0.0479,127.966,4,0.524
1CiBQ0iEJrV4QtH2gTa6IG,Hella Cash Gang (Vol. 1),0.124,0.849,0.611,0.000129,0.086,-9.023,1,0.237,100.029,4,0.382
1CiR9MK8zVPKtGrHe4LFPb,Delusions of Grandeur,0.00418,0.957,0.46,0.000748,0.0947,-7.513,1,0.325,123.951,4,0.191
1CireMJYXN8Rw4u1HG5GFZ,Konnichiwa,0.126,0.656,0.746,0,0.508,-4.716,1,0.314,104.044,3,0.824
1CkWa6FbE8DkMAWSmz0V7B,EDNA,0.574,0.674,0.692,0,0.228,-7.337,1,0.262,147.03,4,0.801
1CnPYaKxTVb4LWOtiGOm0m,The Human Condition,0.0584,0.617,0.567,0,0.0933,-4.188,1,0.0828,90.246,4,0.505
1CoD4tVvtBoW9Tzb9FaDsM,Lithopédion,0.446,0.489,0.516,0,0.0832,-8.921,0,0.308,149.611,4,0.172
1CoYSKw2gTtSfrK2704AEz,I'm Not Goin' (feat. Kevin Gates),0.156,0.835,0.527,0,0.121,-5.48,1,0.295,131.02,4,0.292
1CqRXv6FUvvuCYailCqnGR,"Only Love, L",0.189,0.69,0.703,0,0.11,-5.506,1,0.341,127.07,4,0.666
1Crj1zkRMpsEjb9NOR6Zof,"L-Gante: Bzrp Music Sessions, Vol. 38",0.368,0.553,0.819,1.36e-05,0.0915,-3.083,1,0.257,87.913,4,0.761
1Cth2nNUYYfCiSoIei6rCi,HERE (For Christmas),0.296,0.742,0.625,0,0.148,-5.296,1,0.059,114.902,4,0.31
1Cv1YLb4q0RzL6pybtaMLo,Where the Light Is,0.183,0.878,0.525,0,0.0714,-6.832,1,0.0578,112.022,4,0.694
1CwhKXOiL4vyUcNYqo3dVF,Geen Hype,0.353,0.833,0.552,0,0.11,-7.56,0,0.287,139.968,4,0.514
1CxilrxsKsyoUen4M5CTmS,JVLIVS II,0.218,0.822,0.639,2.74e-05,0.113,-7.069,0,0.124,109.955,4,0.212
1D07CwYBPqu8NbQTdu9C1g,Experiment,0.4,0.634,0.516,0,0.142,-6.05,1,0.0373,153.831,4,0.769
1D2L6MefbXon28PzIk9I3r,beerbongs & bentleys,0.265,0.798,0.733,1.25e-06,0.114,-4.811,0,0.0476,146.046,4,0.861
1D3ODoXHBLpdxolZRHWV1j,By Your Side,0.0778,0.696,0.743,0,0.0581,-3.838,1,0.0331,122.978,4,0.644
1D3oQLA2xghgE1agGmDlPT,RADIO,0.00404,0.652,0.894,0.00381,0.124,-5.145,0,0.0409,132.03,4,0.76
1D6cda9SECd1AoFVCgehL9,Éternel insatisfait,0.0926,0.69,0.778,0.000281,0.106,-4.775,0,0.0366,100.043,4,0.18
1D6nV9TPfMnWm7UdVsDVfI,Listen Without Prejudice Vol. 1,0.153,0.673,0.813,2.87e-05,0.0547,-10.966,1,0.0445,91.786,4,0.896
1D83tNuWHrGqyLlAS3s5Mp,100 visages,0.0274,0.744,0.518,0,0.285,-8.073,0,0.118,120.107,4,0.376
1DEkGXICCGLjDF7C65KBFw,~how i'm feeling~,0.482,0.806,0.558,0,0.0618,-6.46,1,0.0683,95.016,4,0.678
1DEkiMSnnYqj69ubNFD2ya,Cicatrices,0.506,0.931,0.416,5.87e-05,0.184,-8.877,1,0.447,124.051,4,0.454
1DEnymcu6BtwNVDuA9J7FK,Amigo,0.0553,0.611,0.746,9.9e-05,0.0907,-5.349,1,0.0816,86.998,4,0.314
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,0.0404,0.677,0.744,0.00016,0.074,-6.806,0,0.0295,124.08,4,0.631
1DFIyhRxaDAbZxTMN0BSBu,Blau (feat. Sido),0.239,0.762,0.66,3.25e-05,0.11,-6.381,1,0.087,95.961,4,0.353
1DGYmHLYkwyCmvDEL3ctti,Platinum Christmas,0.266,0.664,0.518,3.08e-05,0.0762,-9.947,1,0.0335,80.969,4,0.33
1DGkUoopGsVyBh6RcrkUVk,Besser als 50 Cent,0.0472,0.499,0.733,0,0.119,-6.27,0,0.325,93.931,4,0.305
1DLOUgkOuBQ86na4LfYJGd,BLYAT,0.272,0.694,0.836,0,0.124,-4.305,1,0.404,94.722,4,0.668
1DMEzmAoQIikcL52psptQL,BALLADS 1,0.71,0.646,0.648,0.00316,0.108,-8.602,1,0.0372,75.004,4,0.466
1DMqi5u54embkRDMgqBW4o,Großstadt,0.0446,0.676,0.727,0,0.0967,-4.035,1,0.06,113.049,4,0.607
1DOZa2VoazIiDjGYlUQTlW,YELLOW DANCER,0.021,0.782,0.684,0,0.125,-5.774,1,0.0398,108.171,4,0.858
1DPJFcgT9ttJYSY1H4YTbQ,Crabs In A Bucket,0.0264,0.658,0.577,4.78e-06,0.319,-6.421,0,0.389,166.079,4,0.436
1DRJZUVcs6i6TkdNUXAi6m,Vivencias,0.799,0.794,0.576,3.23e-06,0.122,-4.941,0,0.109,120.087,4,0.458
1DRW9bQzt2SE8f7H4KJZyL,Sky Walker (feat. Travis Scott),0.0876,0.629,0.717,0,0.358,-5.706,1,0.0638,145.959,4,0.129
1DTw1NsSVV9G2F8BMdVX6U,Ohne Dich (feat. Laurenz),0.0919,0.764,0.562,0,0.144,-8.357,0,0.0499,122.973,4,0.629
1DUSuNhF8P5vUGNPpQiZa5,My Bad,0.543,0.645,0.568,0.266,0.257,-9.127,0,0.0823,84.999,4,0.391
1DWZUa5Mzf2BwzpHtgbHPY,Circles,0.853,0.794,0.32,0.134,0.112,-12.92,0,0.173,174.088,4,0.241
1DYlkzzHmvD2CBjPdSWJSI,AZERTY,0.206,0.779,0.618,0.000213,0.089,-7.131,1,0.0812,124.994,4,0.078
1DZjCQCUymOXw4svpC0WyY,Vámonos,0.0155,0.706,0.852,0.00103,0.173,-4.56,0,0.0409,104.99,4,0.697
1DadkoAI2gicYJfindPY20,Time Flies...1994-2009,0.000801,0.405,0.894,0,0.226,-4.336,1,0.0343,174.502,4,0.642
1DbEa84a9aKnM9kzdhsFT1,In Je Town,0.321,0.904,0.677,1.62e-06,0.178,-5.94,0,0.0866,103.981,4,0.355
1DcMWQ5AtAACPLOnxU8yu6,140 BPM 2,0.0866,0.828,0.52,0.000141,0.103,-8.349,0,0.339,145.092,4,0.581
1DcxnVNFAyVl2sDQ646pXS,PPP,0.363,0.786,0.65,8.17e-05,0.122,-6.839,1,0.109,92.975,4,0.712
1DdgqEZk4Hqfpl3drdXJun,ye,0.039,0.64,0.643,0,0.109,-2.442,0,0.0625,80.025,4,0.335
1DeiGkp1z50oR0DgQRbj2m,Plan A,0.319,0.797,0.513,3.62e-06,0.0957,-7.17,0,0.258,135.016,4,0.258
1DhRbox3xkceP64k3JeYfW,No.6 Collaborations Project,0.132,0.716,0.823,0,0.361,-5.313,0,0.0495,151.957,4,0.91
1Dj97xt2jcGIiC4SSmsQ8b,Affranchis,0.22,0.517,0.87,0,0.122,-3.916,1,0.343,94.189,3,0.373
1Dk3CfJEtqvj7Xg2AWwfEn,Tha Carter V,0.144,0.753,0.703,0,0.325,-3.417,0,0.213,149.991,4,0.641
1DmTjPulewJKFW2xbhYNJE,Lang lebe der Tod,0.00876,0.571,0.691,6.28e-05,0.129,-9.075,0,0.129,157.549,3,0.478
1DnSNqCQM3LUxqFuXt184Q,Christmas,0.602,0.275,0.276,0.00167,0.121,-11.395,1,0.0321,68.764,3,0.195
1DoOIuxif7aNWzADpolxuR,Gros bébé,0.43,0.786,0.66,0,0.0627,-5.2,0,0.0581,91.504,3,0.615
1Dp7JGFNjvg8Nk0CtMCcnr,Melodrama,0.0328,0.487,0.445,0.0104,0.0778,-10.959,0,0.113,97.031,4,0.18
1DpRw0RdBRdjjEuIOby2pF,Mocro Sh*t,0.113,0.798,0.741,0.000219,0.159,-6.08,0,0.0513,106.46,3,0.27
1DssiNss5G9n0SuB7c4Cem,Gang,0.0561,0.433,0.675,0,0.25,-9.352,0,0.079,121.227,4,0.587
1DuGijuKlKeiMGlU6x5LEb,Architecte,0.278,0.808,0.61,0,0.0917,-7.172,0,0.0956,124.088,4,0.792
1DzwtVxxP4xhBL2kQixDpJ,Serenade,0.572,0.748,0.616,0,0.124,-7.358,0,0.168,99.98,4,0.31
1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),0.223,0.719,0.705,1.89e-06,0.152,-6.891,0,0.252,133.927,4,0.435
1E1uGhNdBe6Dddbgs2KqtZ,Trench,0.00849,0.62,0.61,0.162,0.205,-8.329,0,0.0373,127.052,4,0.235
1E2ePlJmijVSX0o1G9TFgR,Love Galore,0.111,0.795,0.594,0,0.162,-6.2,1,0.0747,135.002,4,0.409
1E3VQQWFQAPJkXfYHjqWoI,Suga,0.0118,0.863,0.633,0,0.285,-5.002,0,0.287,163.991,4,0.545
1E3zyoTHtJzsu5CjwIFIhY,Ipséité,0.37,0.562,0.595,6.96e-06,0.13,-9.896,1,0.334,125.172,4,0.426
1E43TJhKcM8hXgM958ROQ1,Starboy,0.0519,0.711,0.807,0,0.214,-5.053,0,0.0608,116.971,4,0.699
1E4WFinkm80OiiZF1tCLON,Frohe Weihnachten,0.0179,0.711,0.793,2.24e-05,0.125,-6.075,1,0.169,150.02,4,0.668
1E6DEDWDKHoOW0fcFuDghV,Free Spirit,0.258,0.697,0.551,0.00551,0.124,-8.833,1,0.0815,89.0,4,0.219
1E8AbLU32wldcSGPxAIOY6,DICKE BAHN,0.0743,0.821,0.619,1.17e-05,0.174,-5.598,0,0.418,165.77,4,0.625
1E9YnqIDTEQbOwUAuV5NRn,LION,0.242,0.839,0.695,0,0.129,-7.08,1,0.133,89.938,4,0.515
1EBK8F9hcrAQo2OGJ66ILb,Super Plus,0.192,0.872,0.757,1.36e-05,0.124,-5.391,0,0.164,105.038,4,0.734
1EEif6kePd2mu4c0bDbuSZ,9 mm,0.313,0.794,0.84,0,0.311,-4.777,1,0.24,74.998,4,0.733
1EHykC3wrTG66Sc9KlIxvA,my own world,0.211,0.323,0.851,0,0.107,-3.553,0,0.241,101.916,4,0.217
1EI1Zd5VoJ8xXVUYbeDIWZ,祝祭,0.121,0.676,0.878,0,0.211,-4.457,0,0.0802,133.95,4,0.96
1EIhcoMZ3See5L28kNvuFe,Cure,0.0494,0.714,0.549,0,0.226,-8.279,1,0.172,143.906,4,0.414
1EJIBnvrxdkxdHutX37Ff8,Mr Sal,0.272,0.747,0.784,0,0.152,-5.955,0,0.238,159.893,4,0.573
1EK5Z3jnZh1nHXPUXpaLhK,What If,0.0965,0.481,0.359,1.8e-06,0.0963,-8.331,1,0.0279,140.83,4,0.202
1EKz4JIGa8QiE3siwTi2xK,Firi & Zagalo,0.173,0.515,0.757,0,0.0881,-5.988,0,0.325,150.327,4,0.377
1EM9pvygHqQm03as6sxLg9,旅路,0.0711,0.59,0.556,3.24e-06,0.08,-7.124,1,0.07,171.936,4,0.749
1ENdcyhqdylaLsPVgB83qq,Pray 4 Love,0.294,0.904,0.252,0,0.104,-17.54,0,0.11,117.994,4,0.227
1EPtSITu19y0DQvbIvs6Jz,BLYAT,0.135,0.742,0.714,0.0028,0.253,-3.882,0,0.336,179.756,4,0.481
1ERXF9U6jJlnhYMHRXSAKG,MILLIES,0.249,0.836,0.598,9.18e-05,0.172,-6.78,0,0.11,101.987,4,0.587
1EUH2udRB02nwscTwBeS9S,Ella Wishes You A Swinging Christmas (Expanded Edition),0.962,0.575,0.254,1.65e-06,0.273,-9.124,1,0.0456,113.002,4,0.431
1EWkw4Fa6IlnsAihLUlFFM,F*CK LOVE,0.038,0.389,0.768,0,0.119,-4.765,1,0.256,90.146,4,0.334
1EXNyTN6Ux1sIuea1R8GqE,C'MON (feat. Travis Barker),0.425,0.626,0.665,0,0.0331,-5.59,1,0.0458,122.004,4,0.303
1EaKU4dMbesXXd3BrLCtYG,DAMN.,0.204,0.748,0.705,0,0.246,-4.547,0,0.485,189.891,4,0.483
1EahDyajDQl5zRfmlDqpYx,Mon Ami,0.142,0.798,0.751,0.000401,0.114,-7.985,0,0.111,154.121,4,0.837
1EbdQ54jFLGEH94cUif3TI,Treppenhaus,0.471,0.767,0.558,0,0.0653,-6.638,0,0.22,110.573,5,0.325
1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),0.00464,0.565,0.771,0,0.0568,-5.22,1,0.213,168.385,4,0.573
1EeLNB0u39pglLeUMovgKy,Project X,0.0214,0.705,0.606,0,0.311,-6.534,1,0.332,96.33,4,0.21
1EfBIxODSWrNPwUTAEYrhw,Maximum III+,0.287,0.674,0.625,0,0.2,-5.606,0,0.598,133.094,5,0.844
1Ei9QMQqCOorYnFoyI6ouN,Pas du même monde (feat. Bigflo & Oli),0.113,0.776,0.642,2.13e-06,0.35,-5.82,1,0.392,90.131,4,0.751
1EifJutqv2tG7Cwwaq2ud4,Comme prévu,0.173,0.442,0.878,0,0.0369,-3.521,1,0.555,80.604,5,0.536
1Ej96GIBCTvgH7tNX1r3qr,Sueños,0.136,0.746,0.7,0.000159,0.11,-4.669,1,0.341,176.044,4,0.619
1EkcoZn8GA9PRPU9X9sPti,Move,0.128,0.837,0.578,0,0.166,-5.18,0,0.239,95.988,4,0.357
1ElkIenxttwOD54CX1cjGj,19,0.238,0.754,0.819,0,0.0682,-4.114,1,0.188,130.24,4,0.766
1ElwfSSy6PJ34c2zknFLRd,Jumanji,0.279,0.791,0.473,0,0.0959,-9.86,0,0.25,95.948,4,0.603
1EmA0Vy52T84bObOEOPWsB,Les étoiles vagabondes : expansion,0.47,0.957,0.412,8.36e-06,0.134,-10.359,0,0.408,106.007,4,0.654
1EmeUETPQOquxljE27h699,LMF,0.18,0.717,0.633,0,0.129,-9.368,1,0.38,132.852,4,0.559
1EoEU4HY57qaITp06TkC6B,Goteo,0.186,0.473,0.779,0,0.189,-3.725,1,0.0414,108.287,3,0.438
1EqEn64aOTzSmpcZLB36NU,AJ Tracey,0.17,0.745,0.666,0,0.0896,-11.476,0,0.374,142.159,4,0.41
1EtJcJ5OdJSoKa9QIkF3RN,Kekra,0.22,0.8,0.748,0,0.0932,-5.055,0,0.142,130.009,4,0.409
1EtcyegB7JLkAwwqiPyeJ6,De Stilte Voorbij,0.352,0.621,0.683,0,0.0838,-6.318,0,0.0241,98.137,4,0.41
1Eu69s98UkqQ4lIhG4Qmw0,Plan B (feat. PA Sports),0.108,0.715,0.698,0,0.148,-8.914,0,0.362,91.937,4,0.622
1EuI95kVxZYLbENy8d6AOI,I'm Good?,0.311,0.901,0.761,0,0.065,-5.986,0,0.0704,119.984,4,0.96
1EuVCg1G7fVjuhKurU7m2b,No Romance,0.603,0.802,0.424,7.73e-06,0.108,-11.366,0,0.0627,140.069,4,0.476
1F0iGlQcVi8ZFmJRCwbRs7,Sale môme,0.446,0.616,0.497,0.0719,0.0973,-9.366,1,0.204,99.735,4,0.491
1F1qebfYF2rvc1Q0CpM5hf,Beatles,0.0849,0.926,0.662,3.55e-06,0.0781,-5.672,0,0.331,130.047,4,0.536
1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733
1F2K8y7e7STRGCySkEpBtT,Love Goes,0.569,0.691,0.474,0.000626,0.099,-8.742,0,0.0583,143.783,4,0.381
1FA2zEZrny0KWchhx8CaHt,Morale 2,0.777,0.407,0.367,4.09e-06,0.0966,-13.991,0,0.156,179.953,4,0.157
1FBi1YWCAxlRmfuUbMINqO,"Come Over When You're Sober, Pt. 2",0.44,0.399,0.591,0.0616,0.446,-8.792,0,0.052,79.892,3,0.175
1FBzp2RXC04zE31DSCOqAY,MINT,0.186,0.842,0.55,1.12e-05,0.0887,-5.967,1,0.0598,107.985,4,0.691
1FF4UphqCjhyBoukrGcoF1,sanstitre.,0.172,0.924,0.45,1.02e-06,0.0925,-8.951,1,0.372,131.967,4,0.224
1FFJsN2WcAaf6DioqxHOHB,4 the Real,0.219,0.467,0.761,0,0.175,-7.962,1,0.346,93.517,4,0.554
1FHIPQvs1XMagWFJqOlNkW,Clout,0.0315,0.722,0.677,1.43e-06,0.096,-5.057,0,0.308,177.0,4,0.484
1FKpAogSjfaRPEvhAEwFmR,Too Catty,0.193,0.682,0.708,0,0.0901,-5.621,0,0.0422,95.992,4,0.727
1FLwQnkA7OQ8Ll6oaEdAy7,#VVRDL,0.14,0.84,0.692,0,0.0433,-8.24,1,0.166,93.015,4,0.681
1FN3Bo2tGTBxvEb5b83vFV,Les étoiles vagabondes,0.355,0.789,0.47,0,0.158,-6.373,0,0.421,79.982,4,0.441
1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),0.286,0.504,0.76,0,0.151,-4.246,1,0.0426,183.933,4,0.64
1FQpGAJiQgVd65IIBYkRVP,Nectar,0.895,0.678,0.418,0.0313,0.137,-11.393,0,0.0985,159.867,4,0.587
1FTmt1PfG1mPVkxyxrEFH1,Mijn Schuld,0.107,0.886,0.792,0,0.271,-6.453,1,0.0917,89.978,4,0.789
1FUVCa49nKsPRuznGVrIFY,We Love You Tecca,0.00578,0.717,0.493,0,0.156,-7.146,0,0.266,139.833,4,0.258
1FUViuNSldssMIawrOXF2i,I Got You,0.0504,0.609,0.887,4.76e-06,0.09,-4.749,0,0.0507,97.99,4,0.316
1FUmZG7ChKiiXXoBxOFFM9,SPLIT,0.414,0.524,0.727,0,0.147,-6.038,0,0.505,159.458,4,0.409
1FZtSAittCPqEabWPAVvdA,Bling Bling,0.372,0.835,0.711,0,0.0972,-5.599,1,0.0702,130.072,4,0.336
1Faq8G2y56A8fRv7HsLq25,RECKLESS,0.229,0.797,0.731,0,0.224,-4.443,0,0.0479,146.93,4,0.623
1FayOrWEMhD1gCvhbsqzw7,100 visages,0.4,0.687,0.707,0,0.1,-7.668,0,0.19,179.944,3,0.602
1Fc6lVQFPOcEVz3QWEzXWL,Blijven Slapen,0.221,0.751,0.549,0,0.112,-7.798,0,0.106,106.01,4,0.735
1FgmP7AOTcn7MGYmImj0kn,GEMINI,0.232,0.687,0.768,0,0.118,-5.579,0,0.14,81.977,4,0.865
1FkKaz2v65DsN4WlGsgoqu,Summer Crack 4,0.257,0.877,0.568,0,0.173,-8.145,0,0.287,124.076,4,0.553
1FmdAhS8FqRoEJ4jcSfuKZ,YSIV,0.00575,0.388,0.777,0,0.288,-5.55,1,0.241,175.933,4,0.192
1Fo4OvzP9PThFKMeMIAEYu,Superhero,0.82,0.681,0.34,0,0.285,-8.617,1,0.0339,129.98,4,0.417
1FqYlofB7TNIBql0qpqnX0,Unlock,0.0463,0.784,0.596,0.000992,0.12,-5.604,1,0.407,200.067,4,0.488
1Fraz3CzCuOULnToogIwWW,It Was Good Until It Wasn't,0.121,0.426,0.408,0,0.159,-4.751,1,0.0441,132.203,4,0.0493
1Ft13La2daEGqz5yWJC7lx,Bella,0.128,0.909,0.493,0.000147,0.127,-6.688,1,0.0735,94.016,4,0.844
1FuB3SlcjgU3KAyDwUwB6r,Schlagschatten,0.212,0.692,0.542,3.56e-06,0.0942,-7.681,1,0.0266,105.012,4,0.367
